algorithm,hits,hr,time,hiperparams,batch_size,test_size,test_interactions
LinGreedy (non_incremental),406,0.0591664237831536,2.235579252243042,{'epsilon': 0.5},,0.7,6862
LinUCB (incremental),647,0.094287379772661,326.9161524772644,{'alpha': 0.1},10.0,0.7,6862
LinUCB (incremental),611,0.0890410958904109,323.11051869392395,{'alpha': 0.5},10.0,0.7,6862
LinUCB (incremental),533,0.0776741474788691,323.49263286590576,{'alpha': 1},10.0,0.7,6862
LinUCB (incremental),466,0.0679102302535703,209.4312584400177,{'alpha': 1.5},10.0,0.7,6862
LinUCB (incremental),398,0.0580005829204313,144.36483573913574,{'alpha': 2},10.0,0.7,6862
LinGreedy (incremental),654,0.0953074905275429,127.02931833267212,{'epsilon': 0.01},10.0,0.7,6862
LinGreedy (incremental),646,0.0941416496648207,128.53850674629211,{'epsilon': 0.05},10.0,0.7,6862
LinGreedy (incremental),605,0.0881667152433692,127.6524019241333,{'epsilon': 0.1},10.0,0.7,6862
LinGreedy (incremental),567,0.0826289711454386,128.72749543190002,{'epsilon': 0.25},10.0,0.7,6862
LinGreedy (incremental),508,0.0740308947828621,127.93291783332825,{'epsilon': 0.5},10.0,0.7,6862
LinUCB (incremental),588,0.0856893034100845,20.003682374954224,{'alpha': 0.1},100.0,0.7,6862
LinUCB (incremental),548,0.0798600990964733,20.100812911987305,{'alpha': 0.5},100.0,0.7,6862
LinUCB (incremental),490,0.0714077528417371,20.09960913658142,{'alpha': 1},100.0,0.7,6862
LinUCB (incremental),448,0.0652870883124453,20.395480155944824,{'alpha': 1.5},100.0,0.7,6862
LinUCB (incremental),409,0.0596036141066744,20.07678365707397,{'alpha': 2},100.0,0.7,6862
LinGreedy (incremental),595,0.0867094141649664,20.01237726211548,{'epsilon': 0.01},100.0,0.7,6862
LinGreedy (incremental),585,0.0852521130865636,19.2680139541626,{'epsilon': 0.05},100.0,0.7,6862
LinGreedy (incremental),585,0.0852521130865636,19.723259210586548,{'epsilon': 0.1},100.0,0.7,6862
LinGreedy (incremental),534,0.0778198775867094,19.35859084129333,{'epsilon': 0.25},100.0,0.7,6862
LinGreedy (incremental),507,0.0738851646750218,18.908031225204468,{'epsilon': 0.5},100.0,0.7,6862
LinUCB (incremental),553,0.0805887496356747,3.47827672958374,{'alpha': 0.1},1000.0,0.7,6862
LinUCB (incremental),508,0.0740308947828621,3.5893778800964355,{'alpha': 0.5},1000.0,0.7,6862
LinUCB (incremental),469,0.0683474205770912,3.5592734813690186,{'alpha': 1},1000.0,0.7,6862
LinUCB (incremental),434,0.0632468668026814,3.4101438522338867,{'alpha': 1.5},1000.0,0.7,6862
LinUCB (incremental),386,0.056251821626348,3.403477191925049,{'alpha': 2},1000.0,0.7,6862
LinGreedy (incremental),553,0.0805887496356747,3.250528335571289,{'epsilon': 0.01},1000.0,0.7,6862
LinGreedy (incremental),540,0.078694258233751,3.236478090286255,{'epsilon': 0.05},1000.0,0.7,6862
LinGreedy (incremental),540,0.078694258233751,3.254802227020264,{'epsilon': 0.1},1000.0,0.7,6862
LinGreedy (incremental),502,0.0731565141358204,3.3313159942626958,{'epsilon': 0.25},1000.0,0.7,6862
LinGreedy (incremental),459,0.0668901194986884,3.1992437839508057,{'epsilon': 0.5},1000.0,0.7,6862
ALS,948,0.1280561934350939,2.454598426818848,{},,0.75,7403
LinUCB (non_incremental),532,0.071862758341213,1.227843999862671,{'alpha': 0.1},,0.75,7403
LinUCB (non_incremental),479,0.064703498581656,1.2511045932769775,{'alpha': 0.5},,0.75,7403
LinUCB (non_incremental),391,0.0528164257733351,1.196918487548828,{'alpha': 1},,0.75,7403
LinUCB (non_incremental),317,0.0428204781845197,1.4460158348083496,{'alpha': 1.5},,0.75,7403
LinUCB (non_incremental),263,0.035526138052141,1.2434265613555908,{'alpha': 2},,0.75,7403
LinGreedy (non_incremental),548,0.0740240443063622,1.044090747833252,{'epsilon': 0.01},,0.75,7403
LinGreedy (non_incremental),538,0.0726732405781439,1.0650410652160645,{'epsilon': 0.05},,0.75,7403
LinGreedy (non_incremental),529,0.0714575172227475,1.0583858489990234,{'epsilon': 0.1},,0.75,7403
LinGreedy (non_incremental),490,0.0661893826826962,1.073648452758789,{'epsilon': 0.25},,0.75,7403
LinGreedy (non_incremental),462,0.0624071322436849,1.0891473293304443,{'epsilon': 0.5},,0.75,7403
LinUCB (incremental),654,0.0883425638254761,146.50922417640686,{'alpha': 0.1},10.0,0.75,7403
LinUCB (incremental),591,0.0798325003377009,147.5667724609375,{'alpha': 0.5},10.0,0.75,7403
LinUCB (incremental),519,0.0701067134945292,148.30560111999512,{'alpha': 1},10.0,0.75,7403
LinUCB (incremental),463,0.0625422126165068,147.37711453437805,{'alpha': 1.5},10.0,0.75,7403
LinUCB (incremental),425,0.0574091584492773,147.15807676315308,{'alpha': 2},10.0,0.75,7403
LinGreedy (incremental),671,0.0906389301634472,144.57865571975708,{'epsilon': 0.01},10.0,0.75,7403
LinGreedy (incremental),659,0.0890179656895853,140.40704894065857,{'epsilon': 0.05},10.0,0.75,7403
LinGreedy (incremental),638,0.0861812778603269,140.48057007789612,{'epsilon': 0.1},10.0,0.75,7403
LinGreedy (incremental),592,0.0799675807105227,138.8688766956329,{'epsilon': 0.25},10.0,0.75,7403
LinGreedy (incremental),548,0.0740240443063622,138.9267282485962,{'epsilon': 0.5},10.0,0.75,7403
LinUCB (incremental),595,0.0803728218289882,21.76827073097229,{'alpha': 0.1},100.0,0.75,7403
LinUCB (incremental),545,0.0736188031878967,21.849928617477417,{'alpha': 0.5},100.0,0.75,7403
LinUCB (incremental),487,0.0657841415642307,22.155924320220947,{'alpha': 1},100.0,0.75,7403
LinUCB (incremental),428,0.0578143995677428,21.970839977264404,{'alpha': 1.5},100.0,0.75,7403
LinUCB (incremental),376,0.0507902201810077,21.80033254623413,{'alpha': 2},100.0,0.75,7403
LinGreedy (incremental),606,0.0818587059300283,20.743770599365234,{'epsilon': 0.01},100.0,0.75,7403
LinGreedy (incremental),585,0.0790220181007699,21.117226362228397,{'epsilon': 0.05},100.0,0.75,7403
LinGreedy (incremental),577,0.0779413751181953,20.53372430801392,{'epsilon': 0.1},100.0,0.75,7403
LinGreedy (incremental),498,0.0672700256652708,20.85307621955872,{'epsilon': 0.25},100.0,0.75,7403
LinGreedy (incremental),523,0.0706470349858165,20.703763961791992,{'epsilon': 0.5},100.0,0.75,7403
LinUCB (incremental),545,0.0736188031878967,3.716186046600342,{'alpha': 0.1},1000.0,0.75,7403
LinUCB (incremental),509,0.0687559097663109,3.745360136032105,{'alpha': 0.5},1000.0,0.75,7403
LinUCB (incremental),469,0.0633526948534378,3.723062753677368,{'alpha': 1},1000.0,0.75,7403
LinUCB (incremental),404,0.0545724706200189,3.621100187301636,{'alpha': 1.5},1000.0,0.75,7403
LinUCB (incremental),365,0.0493043360799675,3.7022764682769775,{'alpha': 2},1000.0,0.75,7403
LinGreedy (incremental),564,0.0761853302715115,3.465206384658813,{'epsilon': 0.01},1000.0,0.75,7403
LinGreedy (incremental),558,0.0753748480345805,3.512347936630249,{'epsilon': 0.05},1000.0,0.75,7403
LinGreedy (incremental),545,0.0736188031878967,3.630309581756592,{'epsilon': 0.1},1000.0,0.75,7403
LinGreedy (incremental),507,0.0684857490206673,3.459078550338745,{'epsilon': 0.25},1000.0,0.75,7403
LinGreedy (incremental),468,0.0632176144806159,3.506606340408325,{'epsilon': 0.5},1000.0,0.75,7403
ALS,870,0.1106588654286441,2.4750654697418213,{},,0.8,7862
LinUCB (non_incremental),511,0.0649961841770541,1.321577548980713,{'alpha': 0.1},,0.8,7862
LinUCB (non_incremental),409,0.0520223861612821,1.3089144229888916,{'alpha': 0.5},,0.8,7862
LinUCB (non_incremental),307,0.03904858814551,1.2746272087097168,{'alpha': 1},,0.8,7862
LinUCB (non_incremental),266,0.0338336301195624,1.328158617019653,{'alpha': 1.5},,0.8,7862
LinUCB (non_incremental),241,0.0306537776647163,1.2739782333374023,{'alpha': 2},,0.8,7862
LinGreedy (non_incremental),530,0.0674128720427372,1.150712013244629,{'epsilon': 0.01},,0.8,7862
LinGreedy (non_incremental),519,0.0660137369626049,1.1157197952270508,{'epsilon': 0.05},,0.8,7862
LinGreedy (non_incremental),522,0.0663953192571864,1.0893592834472656,{'epsilon': 0.1},,0.8,7862
LinGreedy (non_incremental),495,0.0629610786059526,1.1007511615753174,{'epsilon': 0.25},,0.8,7862
LinGreedy (non_incremental),498,0.0633426609005342,1.1192402839660645,{'epsilon': 0.5},,0.8,7862
LinUCB (incremental),654,0.0831849402187738,160.37747645378113,{'alpha': 0.1},10.0,0.8,7862
LinUCB (incremental),606,0.0770796235054693,165.18186831474304,{'alpha': 0.5},10.0,0.8,7862
LinUCB (incremental),540,0.0686848130246756,159.19787788391113,{'alpha': 1},10.0,0.8,7862
LinUCB (incremental),482,0.0613075553294327,208.9928002357483,{'alpha': 1.5},10.0,0.8,7862
LinUCB (incremental),403,0.051259221572119,209.57797861099243,{'alpha': 2},10.0,0.8,7862
LinGreedy (incremental),659,0.083820910709743,198.49972653388977,{'epsilon': 0.01},10.0,0.8,7862
LinGreedy (incremental),639,0.0812770287458661,197.54493236541748,{'epsilon': 0.05},10.0,0.8,7862
LinGreedy (incremental),628,0.0798778936657339,198.32820582389832,{'epsilon': 0.1},10.0,0.8,7862
LinGreedy (incremental),569,0.0723734418722971,195.7188754081726,{'epsilon': 0.25},10.0,0.8,7862
LinGreedy (incremental),506,0.0643602136860849,201.09363555908203,{'epsilon': 0.5},10.0,0.8,7862
LinUCB (incremental),620,0.0788603408801831,32.23413634300232,{'alpha': 0.1},100.0,0.8,7862
LinUCB (incremental),558,0.0709743067921648,32.13685202598572,{'alpha': 0.5},100.0,0.8,7862
LinUCB (incremental),487,0.0619435258204019,32.658440828323364,{'alpha': 1},100.0,0.8,7862
LinUCB (incremental),457,0.0581277028745866,32.36825370788574,{'alpha': 1.5},100.0,0.8,7862
LinUCB (incremental),407,0.0517679979648944,33.11408591270447,{'alpha': 2},100.0,0.8,7862
LinGreedy (incremental),623,0.0792419231747647,31.30366563796997,{'epsilon': 0.01},100.0,0.8,7862
LinGreedy (incremental),614,0.0780971762910201,31.49763655662537,{'epsilon': 0.05},100.0,0.8,7862
LinGreedy (incremental),607,0.0772068176036631,30.94534707069397,{'epsilon': 0.1},100.0,0.8,7862
LinGreedy (incremental),565,0.0718646654795217,30.35536766052246,{'epsilon': 0.25},100.0,0.8,7862
LinGreedy (incremental),511,0.0649961841770541,29.238953351974487,{'epsilon': 0.5},100.0,0.8,7862
LinUCB (incremental),650,0.0826761638259984,5.359610319137573,{'alpha': 0.1},1000.0,0.8,7862
LinUCB (incremental),576,0.073263800559654,5.338360071182251,{'alpha': 0.5},1000.0,0.8,7862
LinUCB (incremental),497,0.0632154668023403,5.354169607162476,{'alpha': 1},1000.0,0.8,7862
LinUCB (incremental),431,0.0548206563215466,5.376371622085571,{'alpha': 1.5},1000.0,0.8,7862
LinUCB (incremental),378,0.0480793691172729,5.400583028793335,{'alpha': 2},1000.0,0.8,7862
LinGreedy (incremental),665,0.0845840752989061,6.190214395523071,{'epsilon': 0.01},1000.0,0.8,7862
LinGreedy (incremental),658,0.0836937166115492,5.698588609695435,{'epsilon': 0.05},1000.0,0.8,7862
LinGreedy (incremental),669,0.0850928516916815,4.334963321685791,{'epsilon': 0.1},1000.0,0.8,7862
LinGreedy (incremental),598,0.0760620707199185,4.044751167297363,{'epsilon': 0.25},1000.0,0.8,7862
LinGreedy (incremental),522,0.0663953192571864,4.060867071151733,{'epsilon': 0.5},1000.0,0.8,7862
ALS,876,0.1056694813027744,4.617045879364014,{},,0.85,8290
LinUCB (non_incremental),505,0.0609167671893848,2.025339126586914,{'alpha': 0.1},,0.85,8290
LinUCB (non_incremental),414,0.0499396863691194,1.5675885677337646,{'alpha': 0.5},,0.85,8290
LinUCB (non_incremental),322,0.0388419782870928,2.001572370529175,{'alpha': 1},,0.85,8290
LinUCB (non_incremental),286,0.0344993968636912,1.321016550064087,{'alpha': 1.5},,0.85,8290
LinUCB (non_incremental),270,0.0325693606755126,1.442495346069336,{'alpha': 2},,0.85,8290
LinGreedy (non_incremental),535,0.0645355850422195,1.1585581302642822,{'epsilon': 0.01},,0.85,8290
LinGreedy (non_incremental),528,0.0636911942098914,1.0801379680633545,{'epsilon': 0.05},,0.85,8290
LinGreedy (non_incremental),529,0.0638118214716526,1.1173043251037598,{'epsilon': 0.1},,0.85,8290
LinGreedy (non_incremental),493,0.0594692400482509,1.151728630065918,{'epsilon': 0.25},,0.85,8290
LinGreedy (non_incremental),458,0.0552472858866103,1.1972086429595947,{'epsilon': 0.5},,0.85,8290
LinUCB (incremental),690,0.083232810615199,193.8574101924896,{'alpha': 0.1},10.0,0.85,8290
LinUCB (incremental),627,0.075633293124246,167.08814549446106,{'alpha': 0.5},10.0,0.85,8290
LinUCB (incremental),562,0.0677925211097708,165.31407809257507,{'alpha': 1},10.0,0.85,8290
LinUCB (incremental),487,0.0587454764776839,186.56267309188843,{'alpha': 1.5},10.0,0.85,8290
LinUCB (incremental),431,0.0519903498190591,192.141295671463,{'alpha': 2},10.0,0.85,8290
LinGreedy (incremental),703,0.084800965018094,175.97283101081848,{'epsilon': 0.01},10.0,0.85,8290
LinGreedy (incremental),703,0.084800965018094,196.20363330841064,{'epsilon': 0.05},10.0,0.85,8290
LinGreedy (incremental),694,0.0837153196622436,212.84438157081604,{'epsilon': 0.1},10.0,0.85,8290
LinGreedy (incremental),646,0.077925211097708,202.18964409828183,{'epsilon': 0.25},10.0,0.85,8290
LinGreedy (incremental),534,0.0644149577804583,200.0455927848816,{'epsilon': 0.5},10.0,0.85,8290
LinUCB (incremental),645,0.0778045838359469,30.60805368423462,{'alpha': 0.1},100.0,0.85,8290
LinUCB (incremental),591,0.0712907117008443,31.24465560913086,{'alpha': 0.5},100.0,0.85,8290
LinUCB (incremental),538,0.064897466827503,32.7051055431366,{'alpha': 1},100.0,0.85,8290
LinUCB (incremental),483,0.0582629674306393,32.92494797706604,{'alpha': 1.5},100.0,0.85,8290
LinUCB (incremental),424,0.051145958986731,29.53485536575317,{'alpha': 2},100.0,0.85,8290
LinGreedy (incremental),650,0.0784077201447527,26.194218397140503,{'epsilon': 0.01},100.0,0.85,8290
LinGreedy (incremental),643,0.0775633293124246,25.23070287704468,{'epsilon': 0.05},100.0,0.85,8290
LinGreedy (incremental),632,0.0762364294330518,31.92007327079773,{'epsilon': 0.1},100.0,0.85,8290
LinGreedy (incremental),562,0.0677925211097708,28.74859309196472,{'epsilon': 0.25},100.0,0.85,8290
LinGreedy (incremental),520,0.0627261761158021,25.31803631782532,{'epsilon': 0.5},100.0,0.85,8290
LinUCB (incremental),628,0.0757539203860072,4.205036640167236,{'alpha': 0.1},1000.0,0.85,8290
LinUCB (incremental),565,0.0681544028950542,4.302154064178467,{'alpha': 0.5},1000.0,0.85,8290
LinUCB (incremental),494,0.059589867310012,4.35582160949707,{'alpha': 1},1000.0,0.85,8290
LinUCB (incremental),442,0.0533172496984318,5.763838291168213,{'alpha': 1.5},1000.0,0.85,8290
LinUCB (incremental),394,0.0475271411338962,4.870475053787232,{'alpha': 2},1000.0,0.85,8290
LinGreedy (incremental),651,0.0785283474065138,4.794819593429565,{'epsilon': 0.01},1000.0,0.85,8290
LinGreedy (incremental),642,0.0774427020506634,4.433362483978272,{'epsilon': 0.05},1000.0,0.85,8290
LinGreedy (incremental),637,0.0768395657418576,4.414865493774414,{'epsilon': 0.1},1000.0,0.85,8290
LinGreedy (incremental),582,0.0702050663449939,4.712987422943115,{'epsilon': 0.25},1000.0,0.85,8290
LinGreedy (incremental),529,0.0638118214716526,4.274933338165283,{'epsilon': 0.5},1000.0,0.85,8290
ALS,824,0.0968386414384769,2.785856246948242,{},,0.9,8509
LinUCB (non_incremental),559,0.0656951463156657,1.3804728984832764,{'alpha': 0.1},,0.9,8509
LinUCB (non_incremental),447,0.0525326125279116,1.4085404872894287,{'alpha': 0.5},,0.9,8509
LinUCB (non_incremental),389,0.0457163003878246,1.3251292705535889,{'alpha': 1},,0.9,8509
LinUCB (non_incremental),340,0.0399576918556822,1.4348537921905518,{'alpha': 1.5},,0.9,8509
LinUCB (non_incremental),304,0.0357268774239041,1.3405089378356934,{'alpha': 2},,0.9,8509
LinGreedy (non_incremental),574,0.0674579856622399,1.195718765258789,{'epsilon': 0.01},,0.9,8509
LinGreedy (non_incremental),574,0.0674579856622399,1.312704086303711,{'epsilon': 0.05},,0.9,8509
LinGreedy (non_incremental),580,0.0681631214008696,1.1925759315490725,{'epsilon': 0.1},,0.9,8509
LinGreedy (non_incremental),535,0.062874603361147,1.320148229598999,{'epsilon': 0.25},,0.9,8509
LinGreedy (non_incremental),477,0.05605829122106,1.4090368747711182,{'epsilon': 0.5},,0.9,8509
LinUCB (incremental),646,0.0759196145257962,218.69826006889343,{'alpha': 0.1},10.0,0.9,8509
LinUCB (incremental),594,0.0698084381243389,205.4387538433075,{'alpha': 0.5},10.0,0.9,8509
LinUCB (incremental),516,0.060641673522153,197.9119770526886,{'alpha': 1},10.0,0.9,8509
LinUCB (incremental),450,0.0528851803972264,242.6640191078186,{'alpha': 1.5},10.0,0.9,8509
LinUCB (incremental),388,0.0455987777647197,226.2513055801392,{'alpha': 2},10.0,0.9,8509
LinGreedy (incremental),661,0.0776824538723704,193.7838213443756,{'epsilon': 0.01},10.0,0.9,8509
LinGreedy (incremental),643,0.0755670466564813,208.26110076904297,{'epsilon': 0.05},10.0,0.9,8509
LinGreedy (incremental),630,0.074039252556117,213.38944458961487,{'epsilon': 0.1},10.0,0.9,8509
LinGreedy (incremental),610,0.0716888000940181,219.2743389606476,{'epsilon': 0.25},10.0,0.9,8509
LinGreedy (incremental),549,0.0645199200846163,226.5593388080597,{'epsilon': 0.5},10.0,0.9,8509
LinUCB (incremental),629,0.0739217299330121,28.88174295425415,{'alpha': 0.1},100.0,0.9,8509
LinUCB (incremental),569,0.0668703725467152,28.56563925743103,{'alpha': 0.5},100.0,0.9,8509
LinUCB (incremental),493,0.0579386531907392,26.723730325698853,{'alpha': 1},100.0,0.9,8509
LinUCB (incremental),416,0.0488894112116582,26.43744134902954,{'alpha': 1.5},100.0,0.9,8509
LinUCB (incremental),354,0.0416030085791514,28.439288854599,{'alpha': 2},100.0,0.9,8509
LinGreedy (incremental),645,0.0758020919026912,28.243906259536743,{'epsilon': 0.01},100.0,0.9,8509
LinGreedy (incremental),638,0.0749794335409566,25.830495357513428,{'epsilon': 0.05},100.0,0.9,8509
LinGreedy (incremental),615,0.0722764132095428,25.770349979400635,{'epsilon': 0.1},100.0,0.9,8509
LinGreedy (incremental),582,0.0683981666470795,24.87644076347351,{'epsilon': 0.25},100.0,0.9,8509
LinGreedy (incremental),533,0.0626395581149371,24.661008596420288,{'epsilon': 0.5},100.0,0.9,8509
LinUCB (incremental),624,0.0733341168174873,4.457471132278442,{'alpha': 0.1},1000.0,0.9,8509
LinUCB (incremental),546,0.0641673522153014,4.433951139450073,{'alpha': 0.5},1000.0,0.9,8509
LinUCB (incremental),462,0.0542954518744858,4.4512598514556885,{'alpha': 1},1000.0,0.9,8509
LinUCB (incremental),415,0.0487718885885532,4.493727445602417,{'alpha': 1.5},1000.0,0.9,8509
LinUCB (incremental),381,0.044776119402985,4.404503345489502,{'alpha': 2},1000.0,0.9,8509
LinGreedy (incremental),629,0.0739217299330121,4.544182777404785,{'epsilon': 0.01},1000.0,0.9,8509
LinGreedy (incremental),611,0.071806322717123,5.114364385604858,{'epsilon': 0.05},1000.0,0.9,8509
LinGreedy (incremental),605,0.0711011869784933,6.505101442337036,{'epsilon': 0.1},1000.0,0.9,8509
LinGreedy (incremental),585,0.0687507345163944,7.552571535110474,{'epsilon': 0.25},1000.0,0.9,8509
LinGreedy (incremental),529,0.0621694676225173,5.842758417129517,{'epsilon': 0.5},1000.0,0.9,8509
ALS,749,0.0908760009706382,3.871593475341797,{},,0.95,8242
LinUCB (non_incremental),580,0.0703712691094394,1.8032050132751465,{'alpha': 0.1},,0.95,8242
LinUCB (non_incremental),567,0.0687939820431934,1.899247646331787,{'alpha': 0.5},,0.95,8242
LinUCB (non_incremental),556,0.0674593545256005,2.2389700412750244,{'alpha': 1},,0.95,8242
LinUCB (non_incremental),548,0.0664887163309876,2.48728084564209,{'alpha': 1.5},,0.95,8242
LinUCB (non_incremental),535,0.0649114292647415,2.0057616233825684,{'alpha': 2},,0.95,8242
LinGreedy (non_incremental),579,0.0702499393351128,1.5127196311950684,{'epsilon': 0.01},,0.95,8242
LinGreedy (non_incremental),566,0.0686726522688667,2.340153932571411,{'epsilon': 0.05},,0.95,8242
LinGreedy (non_incremental),556,0.0674593545256005,1.8649864196777344,{'epsilon': 0.1},,0.95,8242
LinGreedy (non_incremental),521,0.0632128124241688,1.9364337921142576,{'epsilon': 0.25},,0.95,8242
LinGreedy (non_incremental),494,0.0599369085173501,1.70750093460083,{'epsilon': 0.5},,0.95,8242
LinUCB (incremental),611,0.0741324921135646,215.6462106704712,{'alpha': 0.1},10.0,0.95,8242
LinUCB (incremental),551,0.0668527056539674,196.152147769928,{'alpha': 0.5},10.0,0.95,8242
LinUCB (incremental),484,0.0587236107740839,217.4975459575653,{'alpha': 1},10.0,0.95,8242
LinUCB (incremental),440,0.0533851007037126,186.9878454208374,{'alpha': 1.5},10.0,0.95,8242
LinUCB (incremental),384,0.0465906333414219,196.077570438385,{'alpha': 2},10.0,0.95,8242
LinGreedy (incremental),613,0.0743751516622179,193.54950261116028,{'epsilon': 0.01},10.0,0.95,8242
LinGreedy (incremental),599,0.0726765348216452,192.89042043685916,{'epsilon': 0.05},10.0,0.95,8242
LinGreedy (incremental),589,0.071463237078379,191.8118863105774,{'epsilon': 0.1},10.0,0.95,8242
LinGreedy (incremental),577,0.0700072797864596,201.2077965736389,{'epsilon': 0.25},10.0,0.95,8242
LinGreedy (incremental),517,0.0627274933268624,201.6319818496704,{'epsilon': 0.5},10.0,0.95,8242
LinUCB (incremental),624,0.0757097791798107,28.21925115585327,{'alpha': 0.1},100.0,0.95,8242
LinUCB (incremental),579,0.0702499393351128,31.671512842178345,{'alpha': 0.5},100.0,0.95,8242
LinUCB (incremental),506,0.0613928658092695,32.25230026245117,{'alpha': 1},100.0,0.95,8242
LinUCB (incremental),441,0.0535064304780393,27.164692163467407,{'alpha': 1.5},100.0,0.95,8242
LinUCB (incremental),388,0.0470759524387284,30.63586401939392,{'alpha': 2},100.0,0.95,8242
LinGreedy (incremental),626,0.0759524387284639,30.43046832084656,{'epsilon': 0.01},100.0,0.95,8242
LinGreedy (incremental),614,0.0744964814365445,31.23501944541931,{'epsilon': 0.05},100.0,0.95,8242
LinGreedy (incremental),605,0.0734045134676049,31.17099142074585,{'epsilon': 0.1},100.0,0.95,8242
LinGreedy (incremental),578,0.0701286095607862,31.653805017471317,{'epsilon': 0.25},100.0,0.95,8242
LinGreedy (incremental),555,0.0673380247512739,30.829258918762207,{'epsilon': 0.5},100.0,0.95,8242
LinUCB (incremental),612,0.0742538218878912,5.3843748569488525,{'alpha': 0.1},1000.0,0.95,8242
LinUCB (incremental),535,0.0649114292647415,5.031442165374756,{'alpha': 0.5},1000.0,0.95,8242
LinUCB (incremental),485,0.0588449405484105,5.295807123184204,{'alpha': 1},1000.0,0.95,8242
LinUCB (incremental),415,0.0503518563455471,5.105703353881836,{'alpha': 1.5},1000.0,0.95,8242
LinUCB (incremental),378,0.0458626546954622,5.791882753372192,{'alpha': 2},1000.0,0.95,8242
LinGreedy (incremental),621,0.0753457898568308,4.632084608078003,{'epsilon': 0.01},1000.0,0.95,8242
LinGreedy (incremental),616,0.0747391409851977,5.307562828063965,{'epsilon': 0.05},1000.0,0.95,8242
LinGreedy (incremental),602,0.073040524144625,4.762713670730591,{'epsilon': 0.1},1000.0,0.95,8242
LinGreedy (incremental),561,0.0680660033972336,5.075954914093018,{'epsilon': 0.25},1000.0,0.95,8242
LinGreedy (incremental),522,0.0633341421984955,5.134477615356445,{'epsilon': 0.5},1000.0,0.95,8242
